Naissance,Debut,Enfants,Sexe,AgeLiq,AOD,ATP,DTP,AOD_Macron,AgeCL_Macron,DC,DV,CL,Possible,Tauxplein,Decote,Surcote,Possible_Mac,Tauxplein_Mac,Decote_Mac,Surcote_Mac
1988,23,8,2,63,62,67,172,65,62,160,172,0,1,1,0,0,0,,,
1988,23,8,2,64,62,67,172,65,62,164,172,0,1,1,0,0,0,,,
1988,23,8,2,65,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,23,8,2,66,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,23,8,2,67,62,67,172,65,62,176,176,0,1,1,0,4,1,1,0,4
1988,23,9,1,60,62,67,172,65,62,148,148,0,0,,,,0,,,
1988,23,9,1,61,62,67,172,65,62,152,152,0,0,,,,0,,,
1988,23,9,1,62,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,23,9,1,63,62,67,172,65,62,160,160,0,1,0,12,0,0,,,
1988,23,9,1,64,62,67,172,65,62,164,164,0,1,0,8,0,0,,,
1988,23,9,1,65,62,67,172,65,62,168,168,0,1,0,4,0,1,0,4,0
1988,23,9,1,66,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,23,9,1,67,62,67,172,65,62,176,176,0,1,1,0,4,1,1,0,4
1988,23,9,2,60,62,67,172,65,62,148,172,0,0,,,,0,,,
1988,23,9,2,61,62,67,172,65,62,152,172,0,0,,,,0,,,
1988,23,9,2,62,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,23,9,2,63,62,67,172,65,62,160,172,0,1,1,0,0,0,,,
1988,23,9,2,64,62,67,172,65,62,164,172,0,1,1,0,0,0,,,
1988,23,9,2,65,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,23,9,2,66,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,23,9,2,67,62,67,172,65,62,176,176,0,1,1,0,4,1,1,0,4
1988,23,10,1,60,62,67,172,65,62,148,148,0,0,,,,0,,,
1988,23,10,1,61,62,67,172,65,62,152,152,0,0,,,,0,,,
1988,23,10,1,62,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,23,10,1,63,62,67,172,65,62,160,160,0,1,0,12,0,0,,,
1988,23,10,1,64,62,67,172,65,62,164,164,0,1,0,8,0,0,,,
1988,23,10,1,65,62,67,172,65,62,168,168,0,1,0,4,0,1,0,4,0
1988,23,10,1,66,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,23,10,1,67,62,67,172,65,62,176,176,0,1,1,0,4,1,1,0,4
1988,23,10,2,60,62,67,172,65,62,148,172,0,0,,,,0,,,
1988,23,10,2,61,62,67,172,65,62,152,172,0,0,,,,0,,,
1988,23,10,2,62,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,23,10,2,63,62,67,172,65,62,160,172,0,1,1,0,0,0,,,
1988,23,10,2,64,62,67,172,65,62,164,172,0,1,1,0,0,0,,,
1988,23,10,2,65,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,23,10,2,66,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,23,10,2,67,62,67,172,65,62,176,176,0,1,1,0,4,1,1,0,4
1988,24,0,1,60,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,24,0,1,61,62,67,172,65,62,148,148,0,0,,,,0,,,
1988,24,0,1,62,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,24,0,1,63,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,24,0,1,64,62,67,172,65,62,160,160,0,1,0,12,0,0,,,
1988,24,0,1,65,62,67,172,65,62,164,164,0,1,0,8,0,1,0,8,0
1988,24,0,1,66,62,67,172,65,62,168,168,0,1,0,4,0,1,0,4,0
1988,24,0,1,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,0,2,60,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,24,0,2,61,62,67,172,65,62,148,148,0,0,,,,0,,,
1988,24,0,2,62,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,24,0,2,63,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,24,0,2,64,62,67,172,65,62,160,160,0,1,0,12,0,0,,,
1988,24,0,2,65,62,67,172,65,62,164,164,0,1,0,8,0,1,0,8,0
1988,24,0,2,66,62,67,172,65,62,168,168,0,1,0,4,0,1,0,4,0
1988,24,0,2,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,1,1,60,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,24,1,1,61,62,67,172,65,62,148,148,0,0,,,,0,,,
1988,24,1,1,62,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,24,1,1,63,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,24,1,1,64,62,67,172,65,62,160,160,0,1,0,12,0,0,,,
1988,24,1,1,65,62,67,172,65,62,164,164,0,1,0,8,0,1,0,8,0
1988,24,1,1,66,62,67,172,65,62,168,168,0,1,0,4,0,1,0,4,0
1988,24,1,1,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,1,2,60,62,67,172,65,62,144,152,0,0,,,,0,,,
1988,24,1,2,61,62,67,172,65,62,148,156,0,0,,,,0,,,
1988,24,1,2,62,62,67,172,65,62,152,160,0,1,0,12,0,0,,,
1988,24,1,2,63,62,67,172,65,62,156,164,0,1,0,8,0,0,,,
1988,24,1,2,64,62,67,172,65,62,160,168,0,1,0,4,0,0,,,
1988,24,1,2,65,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,24,1,2,66,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,24,1,2,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,2,1,60,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,24,2,1,61,62,67,172,65,62,148,148,0,0,,,,0,,,
1988,24,2,1,62,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,24,2,1,63,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,24,2,1,64,62,67,172,65,62,160,160,0,1,0,12,0,0,,,
1988,24,2,1,65,62,67,172,65,62,164,164,0,1,0,8,0,1,0,8,0
1988,24,2,1,66,62,67,172,65,62,168,168,0,1,0,4,0,1,0,4,0
1988,24,2,1,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,2,2,60,62,67,172,65,62,144,160,0,0,,,,0,,,
1988,24,2,2,61,62,67,172,65,62,148,164,0,0,,,,0,,,
1988,24,2,2,62,62,67,172,65,62,152,168,0,1,0,4,0,0,,,
1988,24,2,2,63,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,24,2,2,64,62,67,172,65,62,160,172,0,1,1,0,0,0,,,
1988,24,2,2,65,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,24,2,2,66,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,24,2,2,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,3,1,60,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,24,3,1,61,62,67,172,65,62,148,148,0,0,,,,0,,,
1988,24,3,1,62,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,24,3,1,63,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,24,3,1,64,62,67,172,65,62,160,160,0,1,0,12,0,0,,,
1988,24,3,1,65,62,67,172,65,62,164,164,0,1,0,8,0,1,0,8,0
1988,24,3,1,66,62,67,172,65,62,168,168,0,1,0,4,0,1,0,4,0
1988,24,3,1,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,3,2,60,62,67,172,65,62,144,168,0,0,,,,0,,,
1988,24,3,2,61,62,67,172,65,62,148,172,0,0,,,,0,,,
1988,24,3,2,62,62,67,172,65,62,152,172,0,1,1,0,0,0,,,
1988,24,3,2,63,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,24,3,2,64,62,67,172,65,62,160,172,0,1,1,0,0,0,,,
1988,24,3,2,65,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,24,3,2,66,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,24,3,2,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,4,1,60,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,24,4,1,61,62,67,172,65,62,148,148,0,0,,,,0,,,
1988,24,4,1,62,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,24,4,1,63,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,24,4,1,64,62,67,172,65,62,160,160,0,1,0,12,0,0,,,
1988,24,4,1,65,62,67,172,65,62,164,164,0,1,0,8,0,1,0,8,0
1988,24,4,1,66,62,67,172,65,62,168,168,0,1,0,4,0,1,0,4,0
1988,24,4,1,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,4,2,60,62,67,172,65,62,144,172,0,0,,,,0,,,
1988,24,4,2,61,62,67,172,65,62,148,172,0,0,,,,0,,,
1988,24,4,2,62,62,67,172,65,62,152,172,0,1,1,0,0,0,,,
1988,24,4,2,63,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,24,4,2,64,62,67,172,65,62,160,172,0,1,1,0,0,0,,,
1988,24,4,2,65,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,24,4,2,66,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,24,4,2,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,5,1,60,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,24,5,1,61,62,67,172,65,62,148,148,0,0,,,,0,,,
1988,24,5,1,62,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,24,5,1,63,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,24,5,1,64,62,67,172,65,62,160,160,0,1,0,12,0,0,,,
1988,24,5,1,65,62,67,172,65,62,164,164,0,1,0,8,0,1,0,8,0
1988,24,5,1,66,62,67,172,65,62,168,168,0,1,0,4,0,1,0,4,0
1988,24,5,1,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,5,2,60,62,67,172,65,62,144,172,0,0,,,,0,,,
1988,24,5,2,61,62,67,172,65,62,148,172,0,0,,,,0,,,
1988,24,5,2,62,62,67,172,65,62,152,172,0,1,1,0,0,0,,,
1988,24,5,2,63,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,24,5,2,64,62,67,172,65,62,160,172,0,1,1,0,0,0,,,
1988,24,5,2,65,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,24,5,2,66,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,24,5,2,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,6,1,60,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,24,6,1,61,62,67,172,65,62,148,148,0,0,,,,0,,,
1988,24,6,1,62,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,24,6,1,63,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,24,6,1,64,62,67,172,65,62,160,160,0,1,0,12,0,0,,,
1988,24,6,1,65,62,67,172,65,62,164,164,0,1,0,8,0,1,0,8,0
1988,24,6,1,66,62,67,172,65,62,168,168,0,1,0,4,0,1,0,4,0
1988,24,6,1,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,6,2,60,62,67,172,65,62,144,172,0,0,,,,0,,,
1988,24,6,2,61,62,67,172,65,62,148,172,0,0,,,,0,,,
1988,24,6,2,62,62,67,172,65,62,152,172,0,1,1,0,0,0,,,
1988,24,6,2,63,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,24,6,2,64,62,67,172,65,62,160,172,0,1,1,0,0,0,,,
1988,24,6,2,65,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,24,6,2,66,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,24,6,2,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,7,1,60,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,24,7,1,61,62,67,172,65,62,148,148,0,0,,,,0,,,
1988,24,7,1,62,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,24,7,1,63,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,24,7,1,64,62,67,172,65,62,160,160,0,1,0,12,0,0,,,
1988,24,7,1,65,62,67,172,65,62,164,164,0,1,0,8,0,1,0,8,0
1988,24,7,1,66,62,67,172,65,62,168,168,0,1,0,4,0,1,0,4,0
1988,24,7,1,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,7,2,60,62,67,172,65,62,144,172,0,0,,,,0,,,
1988,24,7,2,61,62,67,172,65,62,148,172,0,0,,,,0,,,
1988,24,7,2,62,62,67,172,65,62,152,172,0,1,1,0,0,0,,,
1988,24,7,2,63,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,24,7,2,64,62,67,172,65,62,160,172,0,1,1,0,0,0,,,
1988,24,7,2,65,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,24,7,2,66,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,24,7,2,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,8,1,60,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,24,8,1,61,62,67,172,65,62,148,148,0,0,,,,0,,,
1988,24,8,1,62,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,24,8,1,63,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,24,8,1,64,62,67,172,65,62,160,160,0,1,0,12,0,0,,,
1988,24,8,1,65,62,67,172,65,62,164,164,0,1,0,8,0,1,0,8,0
1988,24,8,1,66,62,67,172,65,62,168,168,0,1,0,4,0,1,0,4,0
1988,24,8,1,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,8,2,60,62,67,172,65,62,144,172,0,0,,,,0,,,
1988,24,8,2,61,62,67,172,65,62,148,172,0,0,,,,0,,,
1988,24,8,2,62,62,67,172,65,62,152,172,0,1,1,0,0,0,,,
1988,24,8,2,63,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,24,8,2,64,62,67,172,65,62,160,172,0,1,1,0,0,0,,,
1988,24,8,2,65,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,24,8,2,66,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,24,8,2,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,9,1,60,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,24,9,1,61,62,67,172,65,62,148,148,0,0,,,,0,,,
1988,24,9,1,62,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,24,9,1,63,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,24,9,1,64,62,67,172,65,62,160,160,0,1,0,12,0,0,,,
1988,24,9,1,65,62,67,172,65,62,164,164,0,1,0,8,0,1,0,8,0
1988,24,9,1,66,62,67,172,65,62,168,168,0,1,0,4,0,1,0,4,0
1988,24,9,1,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,9,2,60,62,67,172,65,62,144,172,0,0,,,,0,,,
1988,24,9,2,61,62,67,172,65,62,148,172,0,0,,,,0,,,
1988,24,9,2,62,62,67,172,65,62,152,172,0,1,1,0,0,0,,,
1988,24,9,2,63,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,24,9,2,64,62,67,172,65,62,160,172,0,1,1,0,0,0,,,
1988,24,9,2,65,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,24,9,2,66,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,24,9,2,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,10,1,60,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,24,10,1,61,62,67,172,65,62,148,148,0,0,,,,0,,,
1988,24,10,1,62,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,24,10,1,63,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,24,10,1,64,62,67,172,65,62,160,160,0,1,0,12,0,0,,,
1988,24,10,1,65,62,67,172,65,62,164,164,0,1,0,8,0,1,0,8,0
1988,24,10,1,66,62,67,172,65,62,168,168,0,1,0,4,0,1,0,4,0
1988,24,10,1,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,24,10,2,60,62,67,172,65,62,144,172,0,0,,,,0,,,
1988,24,10,2,61,62,67,172,65,62,148,172,0,0,,,,0,,,
1988,24,10,2,62,62,67,172,65,62,152,172,0,1,1,0,0,0,,,
1988,24,10,2,63,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,24,10,2,64,62,67,172,65,62,160,172,0,1,1,0,0,0,,,
1988,24,10,2,65,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,24,10,2,66,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,24,10,2,67,62,67,172,65,62,172,172,0,1,1,0,0,1,1,0,0
1988,25,0,1,60,62,67,172,65,62,140,140,0,0,,,,0,,,
1988,25,0,1,61,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,25,0,1,62,62,67,172,65,62,148,148,0,1,0,12,0,0,,,
1988,25,0,1,63,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,25,0,1,64,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,25,0,1,65,62,67,172,65,62,160,160,0,1,0,8,0,1,0,8,0
1988,25,0,1,66,62,67,172,65,62,164,164,0,1,0,4,0,1,0,4,0
1988,25,0,1,67,62,67,172,65,62,168,168,0,1,1,0,0,1,1,0,0
1988,25,0,2,60,62,67,172,65,62,140,140,0,0,,,,0,,,
1988,25,0,2,61,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,25,0,2,62,62,67,172,65,62,148,148,0,1,0,12,0,0,,,
1988,25,0,2,63,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,25,0,2,64,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,25,0,2,65,62,67,172,65,62,160,160,0,1,0,8,0,1,0,8,0
1988,25,0,2,66,62,67,172,65,62,164,164,0,1,0,4,0,1,0,4,0
1988,25,0,2,67,62,67,172,65,62,168,168,0,1,1,0,0,1,1,0,0
1988,25,1,1,60,62,67,172,65,62,140,140,0,0,,,,0,,,
1988,25,1,1,61,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,25,1,1,62,62,67,172,65,62,148,148,0,1,0,12,0,0,,,
1988,25,1,1,63,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,25,1,1,64,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,25,1,1,65,62,67,172,65,62,160,160,0,1,0,8,0,1,0,8,0
1988,25,1,1,66,62,67,172,65,62,164,164,0,1,0,4,0,1,0,4,0
1988,25,1,1,67,62,67,172,65,62,168,168,0,1,1,0,0,1,1,0,0
1988,25,1,2,60,62,67,172,65,62,140,148,0,0,,,,0,,,
1988,25,1,2,61,62,67,172,65,62,144,152,0,0,,,,0,,,
1988,25,1,2,62,62,67,172,65,62,148,156,0,1,0,12,0,0,,,
1988,25,1,2,63,62,67,172,65,62,152,160,0,1,0,12,0,0,,,
1988,25,1,2,64,62,67,172,65,62,156,164,0,1,0,8,0,0,,,
1988,25,1,2,65,62,67,172,65,62,160,168,0,1,0,4,0,1,0,4,0
1988,25,1,2,66,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,25,1,2,67,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,25,2,1,60,62,67,172,65,62,140,140,0,0,,,,0,,,
1988,25,2,1,61,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,25,2,1,62,62,67,172,65,62,148,148,0,1,0,12,0,0,,,
1988,25,2,1,63,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,25,2,1,64,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,25,2,1,65,62,67,172,65,62,160,160,0,1,0,8,0,1,0,8,0
1988,25,2,1,66,62,67,172,65,62,164,164,0,1,0,4,0,1,0,4,0
1988,25,2,1,67,62,67,172,65,62,168,168,0,1,1,0,0,1,1,0,0
1988,25,2,2,60,62,67,172,65,62,140,156,0,0,,,,0,,,
1988,25,2,2,61,62,67,172,65,62,144,160,0,0,,,,0,,,
1988,25,2,2,62,62,67,172,65,62,148,164,0,1,0,8,0,0,,,
1988,25,2,2,63,62,67,172,65,62,152,168,0,1,0,4,0,0,,,
1988,25,2,2,64,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,25,2,2,65,62,67,172,65,62,160,172,0,1,1,0,0,1,1,0,0
1988,25,2,2,66,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,25,2,2,67,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,25,3,1,60,62,67,172,65,62,140,140,0,0,,,,0,,,
1988,25,3,1,61,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,25,3,1,62,62,67,172,65,62,148,148,0,1,0,12,0,0,,,
1988,25,3,1,63,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,25,3,1,64,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,25,3,1,65,62,67,172,65,62,160,160,0,1,0,8,0,1,0,8,0
1988,25,3,1,66,62,67,172,65,62,164,164,0,1,0,4,0,1,0,4,0
1988,25,3,1,67,62,67,172,65,62,168,168,0,1,1,0,0,1,1,0,0
1988,25,3,2,60,62,67,172,65,62,140,164,0,0,,,,0,,,
1988,25,3,2,61,62,67,172,65,62,144,168,0,0,,,,0,,,
1988,25,3,2,62,62,67,172,65,62,148,172,0,1,1,0,0,0,,,
1988,25,3,2,63,62,67,172,65,62,152,172,0,1,1,0,0,0,,,
1988,25,3,2,64,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,25,3,2,65,62,67,172,65,62,160,172,0,1,1,0,0,1,1,0,0
1988,25,3,2,66,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,25,3,2,67,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,25,4,1,60,62,67,172,65,62,140,140,0,0,,,,0,,,
1988,25,4,1,61,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,25,4,1,62,62,67,172,65,62,148,148,0,1,0,12,0,0,,,
1988,25,4,1,63,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,25,4,1,64,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,25,4,1,65,62,67,172,65,62,160,160,0,1,0,8,0,1,0,8,0
1988,25,4,1,66,62,67,172,65,62,164,164,0,1,0,4,0,1,0,4,0
1988,25,4,1,67,62,67,172,65,62,168,168,0,1,1,0,0,1,1,0,0
1988,25,4,2,60,62,67,172,65,62,140,172,0,0,,,,0,,,
1988,25,4,2,61,62,67,172,65,62,144,172,0,0,,,,0,,,
1988,25,4,2,62,62,67,172,65,62,148,172,0,1,1,0,0,0,,,
1988,25,4,2,63,62,67,172,65,62,152,172,0,1,1,0,0,0,,,
1988,25,4,2,64,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,25,4,2,65,62,67,172,65,62,160,172,0,1,1,0,0,1,1,0,0
1988,25,4,2,66,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,25,4,2,67,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,25,5,1,60,62,67,172,65,62,140,140,0,0,,,,0,,,
1988,25,5,1,61,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,25,5,1,62,62,67,172,65,62,148,148,0,1,0,12,0,0,,,
1988,25,5,1,63,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,25,5,1,64,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,25,5,1,65,62,67,172,65,62,160,160,0,1,0,8,0,1,0,8,0
1988,25,5,1,66,62,67,172,65,62,164,164,0,1,0,4,0,1,0,4,0
1988,25,5,1,67,62,67,172,65,62,168,168,0,1,1,0,0,1,1,0,0
1988,25,5,2,60,62,67,172,65,62,140,172,0,0,,,,0,,,
1988,25,5,2,61,62,67,172,65,62,144,172,0,0,,,,0,,,
1988,25,5,2,62,62,67,172,65,62,148,172,0,1,1,0,0,0,,,
1988,25,5,2,63,62,67,172,65,62,152,172,0,1,1,0,0,0,,,
1988,25,5,2,64,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,25,5,2,65,62,67,172,65,62,160,172,0,1,1,0,0,1,1,0,0
1988,25,5,2,66,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,25,5,2,67,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,25,6,1,60,62,67,172,65,62,140,140,0,0,,,,0,,,
1988,25,6,1,61,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,25,6,1,62,62,67,172,65,62,148,148,0,1,0,12,0,0,,,
1988,25,6,1,63,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,25,6,1,64,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,25,6,1,65,62,67,172,65,62,160,160,0,1,0,8,0,1,0,8,0
1988,25,6,1,66,62,67,172,65,62,164,164,0,1,0,4,0,1,0,4,0
1988,25,6,1,67,62,67,172,65,62,168,168,0,1,1,0,0,1,1,0,0
1988,25,6,2,60,62,67,172,65,62,140,172,0,0,,,,0,,,
1988,25,6,2,61,62,67,172,65,62,144,172,0,0,,,,0,,,
1988,25,6,2,62,62,67,172,65,62,148,172,0,1,1,0,0,0,,,
1988,25,6,2,63,62,67,172,65,62,152,172,0,1,1,0,0,0,,,
1988,25,6,2,64,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,25,6,2,65,62,67,172,65,62,160,172,0,1,1,0,0,1,1,0,0
1988,25,6,2,66,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,25,6,2,67,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,25,7,1,60,62,67,172,65,62,140,140,0,0,,,,0,,,
1988,25,7,1,61,62,67,172,65,62,144,144,0,0,,,,0,,,
1988,25,7,1,62,62,67,172,65,62,148,148,0,1,0,12,0,0,,,
1988,25,7,1,63,62,67,172,65,62,152,152,0,1,0,12,0,0,,,
1988,25,7,1,64,62,67,172,65,62,156,156,0,1,0,12,0,0,,,
1988,25,7,1,65,62,67,172,65,62,160,160,0,1,0,8,0,1,0,8,0
1988,25,7,1,66,62,67,172,65,62,164,164,0,1,0,4,0,1,0,4,0
1988,25,7,1,67,62,67,172,65,62,168,168,0,1,1,0,0,1,1,0,0
1988,25,7,2,60,62,67,172,65,62,140,172,0,0,,,,0,,,
1988,25,7,2,61,62,67,172,65,62,144,172,0,0,,,,0,,,
1988,25,7,2,62,62,67,172,65,62,148,172,0,1,1,0,0,0,,,
1988,25,7,2,63,62,67,172,65,62,152,172,0,1,1,0,0,0,,,
1988,25,7,2,64,62,67,172,65,62,156,172,0,1,1,0,0,0,,,
1988,25,7,2,65,62,67,172,65,62,160,172,0,1,1,0,0,1,1,0,0
1988,25,7,2,66,62,67,172,65,62,164,172,0,1,1,0,0,1,1,0,0
1988,25,7,2,67,62,67,172,65,62,168,172,0,1,1,0,0,1,1,0,0
1988,25,8,1,60,62,67,172,65,62,140,140,0,0,,,,0,,,
1988,25,8,1,61,62,67,172,65,62,144,144,0,0,,,,0,,,
